income,loan_purpose,coop_unit,trem_months,state_clean,first_hoam_loan,gender,age,num_units,credit_score,prop_typ,int_rate
109353,2,2,144,9,2,1,61,1,4,1,3.13
76062,2,2,360,10,2,1,32,1,5,1,4.38
103663,1,2,360,10,2,1,41,1,5,1,4.13
69288,1,2,360,10,1,1,26,1,4,1,4.38
81681,2,2,360,10,2,2,24,1,4,1,4
97380,2,2,360,10,2,1,44,1,5,1,4.25
132300,2,2,360,10,2,1,33,1,4,7,4
71400,1,2,360,10,1,2,26,1,4,7,4.38
108279,1,2,360,10,2,1,34,1,4,1,4.13
84665,1,2,360,10,2,1,33,1,5,1,4.13
139680,2,2,360,10,2,1,52,1,4,1,4.13
53976,2,2,360,10,2,1,31,1,5,1,4.13
87153,1,2,360,9,2,2,34,1,5,1,4
96437,1,2,360,10,1,1,30,1,4,1,3.75
275981,1,2,360,9,2,1,39,1,4,1,4.13
105748,2,2,360,10,2,1,35,1,5,1,4
86268,2,2,360,10,2,1,50,1,5,1,4
145000,1,2,360,9,2,1,39,1,5,1,3.75
82622,2,2,360,10,2,1,43,1,4,1,3.88
97904,1,2,180,9,2,1,42,1,5,1,2.88
84696,1,2,360,10,2,1,29,1,5,11,4.13
73428,1,2,360,9,2,1,70,1,5,1,4.38
140868,1,2,360,10,1,1,39,1,5,1,4.38
130018,1,2,360,10,2,1,51,1,5,1,4.38
59493,1,2,360,9,2,1,67,1,5,1,4.13
108155,1,2,360,9,1,1,26,1,5,1,3.88
81312,2,2,360,10,2,1,42,1,5,1,4.13
146772,1,2,360,10,2,1,36,1,5,2,4
52168,1,2,360,10,2,2,31,1,5,1,4.38
624000,1,2,360,9,2,1,35,1,5,1,4
312630,1,2,360,10,2,1,36,1,5,1,3.75
60000,2,2,360,10,2,1,31,1,5,1,4.13
300024,2,2,360,10,2,1,41,1,5,1,3.88
113929,1,2,360,10,2,1,54,1,5,1,4.13
100191,1,2,360,10,2,1,38,1,5,1,4
141630,1,2,360,9,1,2,28,1,5,1,4.13
126203,1,2,360,10,2,2,42,1,4,1,4.13
123925,1,2,360,9,2,2,28,1,5,1,4.13
130374,1,2,360,10,2,2,33,1,5,1,4.25
88000,1,2,360,10,2,1,38,1,5,1,4.38
63888,2,2,144,10,2,1,40,1,5,1,3
154616,1,2,360,9,2,1,54,1,5,1,4.13
111148,2,2,360,10,2,1,37,1,5,1,4
49428,1,2,360,10,2,2,42,1,5,1,4
172476,2,2,120,10,2,2,53,1,5,1,3
120792,2,2,180,10,2,1,41,1,5,1,3.38
64264,2,2,360,10,2,2,37,1,5,1,3.88
112836,1,2,360,10,2,1,58,1,5,1,4.25
157489,1,2,360,10,2,1,33,1,5,1,4.38
61164,2,2,180,10,2,1,54,1,5,1,3.25
143533,2,2,360,10,2,1,41,1,5,1,3.88
153564,1,2,360,9,2,2,28,1,5,1,4.13
71964,1,2,360,10,2,1,60,1,5,1,4.13
74724,2,2,360,10,2,1,35,1,4,1,4
79344,2,2,360,10,2,1,35,1,5,1,4
176463,2,2,360,9,2,1,44,1,5,1,4.5
177214,1,2,360,9,2,1,42,1,5,7,4.13
178929,2,2,360,10,2,1,51,1,5,1,4.13
218076,2,2,180,10,2,1,65,1,5,7,3
189111,2,2,180,10,2,1,46,1,5,1,3.25
100489,1,2,360,9,2,1,30,1,5,1,4.13
68820,2,2,144,10,2,1,45,1,5,1,3
103187,2,2,180,9,2,1,33,1,5,2,3.25
90000,1,2,360,10,2,1,32,1,5,1,4.25
41100,1,2,360,10,2,1,67,1,5,1,4
73496,1,2,360,9,2,2,52,1,5,1,4.5
145416,2,2,360,10,2,1,50,1,5,1,4
190056,2,2,360,10,2,1,32,1,5,1,4
100584,1,2,360,10,2,2,57,1,5,1,4
169144,1,2,360,9,2,1,42,1,5,4,3.88
70200,1,2,360,9,2,1,49,1,5,1,4.25
276643,1,2,360,9,2,1,37,1,5,7,4.13
191604,2,2,180,10,2,1,53,1,5,2,3
105671,1,2,360,10,2,1,72,1,5,6,4.13
105972,2,2,180,10,2,1,65,1,5,7,3.5
88991,1,2,360,10,2,2,29,1,5,1,3.88
100656,2,2,180,10,2,3,46,1,5,1,3.25
48732,2,2,353,10,2,1,46,1,4,1,4
83640,1,2,360,10,2,1,62,1,5,1,4.13
130245,1,2,360,9,2,1,43,1,5,1,4.13
66547,1,2,360,9,2,1,70,1,5,1,4.13
113232,1,2,360,10,2,3,34,1,5,1,4
115428,1,2,360,10,2,1,35,1,5,1,4.25
205119,2,2,120,10,2,1,43,1,5,1,3
123456,2,2,360,10,2,1,34,1,5,1,4.13
99360,1,2,360,10,2,1,76,1,5,1,4.38
109938,2,2,360,10,2,1,50,1,5,1,4
68090,1,2,180,9,2,1,75,1,5,1,3.5
50020,1,2,360,10,2,1,54,1,4,1,4.13
178958,1,2,360,10,2,2,40,1,5,1,4.13
84492,1,2,360,10,2,1,56,1,4,1,4.13
133128,1,2,360,10,2,1,36,1,4,1,4
74406,2,2,360,10,2,1,67,1,5,1,4
110736,2,2,360,9,2,1,55,1,5,1,4.13
317592,2,2,180,10,2,1,49,1,5,1,3.25
93888,2,2,360,10,2,3,59,1,5,1,4.13
104208,1,2,360,9,2,1,58,1,5,1,4.25
65604,1,2,360,10,2,1,55,1,5,7,4.13
46884,2,2,360,10,2,1,67,1,5,1,4.13
95520,2,2,346,10,2,1,35,1,5,1,3.88
97000,1,2,360,9,2,1,35,1,3,7,4.38
50000,1,2,360,9,2,1,44,1,3,2,4.25
92000,1,2,360,9,1,1,33,1,3,1,4.38
230702,2,2,360,9,2,1,51,1,3,1,4.25
72010,1,2,360,9,1,2,59,1,4,1,4.5
80000,1,2,180,9,2,1,36,1,4,1,2.88
57215,2,2,350,10,2,1,43,1,4,1,4
117142,2,2,360,10,2,1,46,1,4,1,4.5
48947,1,2,360,9,1,2,22,1,4,1,4.5
72528,1,2,360,10,2,2,57,1,4,2,4.13
43692,2,2,180,10,2,1,25,1,4,1,3.13
40701,2,2,360,10,2,2,59,1,4,2,4.13
73104,2,2,360,10,2,1,43,1,4,7,4.25
31443,1,2,360,10,1,2,26,1,4,1,4.25
44000,1,2,360,10,1,2,26,1,4,12,4.13
65840,1,2,360,10,1,1,26,1,4,1,4.13
58198,2,2,360,9,2,2,49,1,5,1,4.13
145000,1,2,360,9,2,1,34,1,5,1,4.13
78500,1,2,360,9,2,1,49,1,5,11,4.13
72876,2,2,360,9,2,1,37,1,5,1,4
225000,1,2,360,9,2,1,52,1,5,7,4.25
84691,2,2,360,10,2,2,41,1,5,1,4.25
81429,2,2,353,10,2,1,28,1,5,1,4.25
31321,1,2,360,9,2,2,53,1,5,1,4
59472,1,2,360,10,1,1,27,1,5,1,4
101013,1,2,360,10,2,2,41,1,5,1,4.25
106284,2,2,356,10,2,1,72,1,5,6,4.25
67764,1,2,360,10,2,1,67,1,5,1,4.13
37713,1,2,360,9,2,1,65,1,5,1,4.13
83756,1,2,360,9,2,1,35,1,5,1,4
123100,1,2,360,10,2,1,42,1,5,1,4.25
250904,1,2,180,9,2,1,56,1,5,1,3.38
39985,1,2,360,10,2,3,45,1,5,1,4.13
56856,2,2,360,10,2,1,46,1,5,1,4
29653,1,2,180,9,2,1,66,1,5,1,3.25
67135,1,2,360,9,2,1,35,1,5,1,4.13
111463,1,2,360,9,2,1,57,1,5,1,4.13
37532,2,2,360,10,2,2,55,1,5,9,4
50558,1,2,360,9,2,2,65,1,5,1,4.13
59793,1,2,360,9,2,2,65,1,5,1,4.25
126180,2,2,360,10,2,1,49,1,5,7,3.88
42245,1,2,360,9,2,1,49,1,5,1,4.25
56646,2,2,360,10,2,1,58,1,5,1,4.13
74498,1,2,360,10,1,1,24,1,4,1,4.25
95500,2,2,360,10,2,1,40,1,5,1,4.13
140124,2,2,360,10,2,1,46,1,5,1,4.38
103992,2,2,360,10,2,1,40,1,5,7,4.25
95527,2,2,180,9,2,2,46,1,4,1,3.5
87402,2,2,360,9,2,1,37,1,4,1,4.38
83387,2,2,180,9,2,1,67,1,5,1,3.63
108135,2,2,240,9,2,1,36,1,4,1,4.25
38777,2,2,180,9,2,1,54,1,5,1,3.63
46015,1,2,360,9,2,1,71,1,5,1,4.38
41340,1,2,360,9,2,2,57,1,3,6,4.5
89436,2,2,360,9,2,2,25,1,3,1,4.25
68000,2,2,240,9,2,2,43,1,4,1,4.25
55282,1,2,360,9,2,1,42,1,5,1,4.5
43366,2,2,180,9,2,2,45,1,5,6,3.5
60000,1,2,180,9,2,1,52,1,5,1,3.5
34428,2,2,360,9,2,1,62,1,5,1,4.38
52605,2,2,360,9,2,1,71,1,5,1,4.25
51106,1,2,360,9,2,1,63,1,5,1,4.38
112869,2,2,180,9,2,1,61,1,5,11,3.5
119028,2,2,180,9,2,1,61,1,5,1,3.38
109116,2,2,360,9,2,1,41,1,5,1,4.25
122304,2,2,180,9,2,1,40,1,4,1,3.13
109949,1,2,360,9,2,1,45,1,4,1,4.13
103536,2,2,360,9,2,1,38,1,5,1,4
48852,2,2,360,9,2,1,53,1,5,1,4.25
76548,2,2,360,9,2,1,37,1,4,1,4.13
64337,2,2,180,9,2,1,46,1,3,1,3.25
51049,2,2,360,9,2,1,27,1,4,11,4
48208,1,2,360,9,1,1,25,1,4,1,4
51283,2,2,360,9,2,1,26,1,4,1,3.88
240000,2,2,180,9,2,2,38,1,5,1,3.63
55548,1,2,360,10,2,2,29,1,5,1,4.25
142548,2,2,360,9,2,2,29,1,5,1,4.5
95184,2,2,144,9,2,1,45,1,5,1,3.5
57036,2,2,360,9,2,2,59,1,4,1,4.5
76572,2,2,180,9,2,2,56,1,5,1,3.5
63918,2,2,360,9,2,2,36,1,4,1,4.13
104393,2,2,360,9,2,1,68,1,4,1,4.63
76547,2,2,180,9,2,1,60,1,5,1,3.5
112950,2,2,240,9,2,3,55,1,5,1,4
152276,2,2,180,9,2,1,55,1,5,1,3.5
102871,1,2,360,9,2,3,41,1,5,1,4.13
67920,2,2,360,9,2,3,32,1,5,1,4.13
74565,1,2,360,9,2,1,65,1,5,1,4
75005,2,2,180,9,2,1,36,1,5,7,3.88
117238,1,2,360,9,2,1,51,1,5,1,4.5
69057,2,2,180,9,2,1,56,1,5,1,3.25
138340,2,2,300,9,2,1,42,1,5,1,4
59004,2,2,180,9,2,1,64,1,5,1,3.5
96512,1,2,360,9,2,2,50,1,4,1,4
37542,2,2,180,9,2,3,61,1,3,1,3.5
50835,2,2,360,9,2,1,46,1,3,1,4.13
40269,1,2,360,9,2,3,55,1,3,1,4.25
38724,1,2,360,10,1,2,56,1,4,1,4.38
36798,2,2,360,9,2,1,24,1,4,1,4.38
53414,2,2,180,9,2,1,45,1,5,1,3.25
37211,2,2,360,9,2,3,39,1,5,1,4.38
34757,1,2,360,9,2,3,63,1,5,1,4.25
122400,2,2,360,10,2,2,46,1,4,1,4.25
64988,1,2,360,10,1,2,25,1,5,1,4.13
134028,2,2,156,10,2,1,53,1,4,1,3
149989,1,2,360,10,2,2,51,1,5,6,4.13
179782,2,2,360,10,2,1,53,1,4,1,3.88
179460,2,2,360,10,2,1,46,1,4,1,4
97037,2,2,360,10,2,1,48,1,4,1,4
166236,2,2,180,10,2,1,38,1,5,1,3
128004,2,2,144,10,2,1,54,1,4,1,3
179573,1,2,360,10,2,1,54,1,5,1,4
172219,1,2,360,10,1,1,32,1,4,1,4.25
72896,2,2,300,10,2,2,36,1,5,1,4
47021,1,2,360,10,2,1,26,1,4,1,4.13
56340,2,2,360,10,2,1,27,1,5,1,4.13
183661,1,2,360,10,2,1,57,1,5,1,4.13
152232,2,2,120,10,2,1,41,1,5,1,3.25
98480,2,2,360,10,2,1,33,1,4,1,4.13
88084,2,2,360,10,2,1,46,1,4,1,4.13
118028,2,2,360,10,2,1,26,1,5,1,4
75660,2,2,360,10,2,2,37,1,5,1,4.25
40797,1,2,360,9,1,2,25,1,5,1,3.88
109922,2,2,360,10,2,1,37,1,5,1,4.13
106601,1,2,360,9,2,1,55,1,5,1,4.38
140664,2,2,360,10,2,1,43,1,4,1,4.38
105676,1,2,360,10,2,1,32,1,5,1,4.13
160395,2,2,360,10,2,1,48,1,5,1,4
130671,1,2,180,9,2,1,52,1,5,1,3.25
143777,1,2,360,10,2,1,29,1,5,1,4.25
91680,1,2,360,10,2,1,31,1,5,1,4.25
122631,1,2,360,10,2,1,37,1,5,1,4.13
118583,1,2,360,10,2,1,40,1,5,1,4
70886,1,2,360,10,1,1,26,1,5,1,4
154454,1,2,360,10,2,1,30,1,5,1,4
123612,1,2,360,10,2,1,67,1,5,1,4.13
76863,1,2,360,10,2,1,35,1,5,1,4.25
127590,1,2,360,10,2,1,38,1,5,1,4.25
201780,1,2,360,10,2,2,40,1,5,1,4
116201,1,2,360,10,2,1,33,1,5,1,4.25
151460,2,2,352,10,2,2,36,1,5,1,4.13
159732,1,2,360,9,2,2,59,1,5,1,4.13
70000,1,2,360,10,2,1,31,1,5,1,4.38
65158,1,2,360,9,2,1,32,1,5,1,4.5
97466,2,2,360,10,2,1,54,1,5,1,4.25
261468,1,2,360,10,2,1,57,1,5,1,4
205236,1,2,360,10,2,1,51,1,5,1,4
294110,1,2,360,9,2,1,42,1,5,1,4.25
80364,1,2,360,10,2,1,71,1,4,1,4
135502,1,2,360,10,2,2,54,1,5,1,4.38
62844,2,2,360,10,2,2,34,1,5,1,4
101068,1,2,180,9,2,1,42,1,5,1,3.25
130317,1,2,360,9,2,1,40,1,5,1,4.25
125580,2,2,360,10,2,1,51,1,5,1,4.25
280155,2,2,360,9,2,2,35,1,5,1,4.25
59292,2,2,360,10,2,1,34,1,5,1,4.25
152056,2,2,360,10,2,1,44,1,5,1,4
125400,2,2,360,10,2,1,42,1,3,1,4
172469,1,2,360,10,2,1,53,1,5,1,4
126339,1,2,360,10,2,2,40,1,5,1,4.13
102744,1,2,360,10,2,1,28,1,5,1,4
104356,1,2,360,10,2,1,38,1,5,1,4.13
106905,1,2,360,10,2,1,29,1,5,1,4.13
187213,1,2,360,9,2,1,48,1,5,1,4.38
114696,2,2,150,10,2,1,57,1,5,1,3
104472,1,2,360,10,2,1,37,1,4,1,4.13
110069,2,2,180,9,2,1,52,1,5,1,3.75
241550,2,2,180,10,2,1,42,1,5,1,3
113667,2,2,156,10,2,1,34,1,5,1,3
130620,2,2,180,10,2,1,57,1,5,1,3.25
40284,1,2,360,10,2,1,77,1,5,1,4
52206,2,2,360,10,2,1,33,1,5,1,4.13
76889,1,2,360,10,2,1,29,1,5,1,4.25
167936,1,2,360,10,2,1,41,1,5,1,3.88
51218,2,2,360,10,2,1,69,1,3,2,4.25
61452,2,2,360,10,2,3,62,1,3,6,4.38
32604,1,2,360,10,1,2,26,1,3,1,4.38
32869,2,2,360,10,2,1,31,1,3,1,4.38
23892,1,2,360,10,1,2,29,1,3,1,4
60677,1,2,360,9,2,2,52,1,3,1,4.25
78494,2,2,360,10,2,1,52,1,3,7,4.13
96248,2,2,180,10,2,1,53,1,4,1,3
30528,2,2,360,10,2,3,49,1,4,1,4.13
89636,1,2,360,9,2,1,39,1,4,1,4.25
123241,1,2,360,9,2,1,27,1,4,1,4.25
29700,2,2,120,10,2,3,47,1,4,1,3
46342,1,2,360,10,1,2,35,1,4,1,4.25
67272,2,2,180,10,2,2,38,1,4,1,3.25
183396,2,2,180,10,2,3,59,2,4,1,3.5
87810,2,2,360,10,2,3,53,1,4,1,4
84099,2,2,360,10,2,1,44,1,4,1,4.13
57323,2,2,360,10,2,1,33,1,4,1,4.38
66108,2,2,180,10,2,2,58,1,4,1,3.13
73272,2,2,360,10,2,1,58,1,4,1,4.13
45000,1,2,360,9,1,2,30,1,4,1,4.38
70980,1,2,180,10,2,1,57,1,4,6,3.5
63000,1,2,360,10,2,1,31,1,4,1,4.25
70092,2,2,300,10,2,1,42,1,4,1,4.38
43700,1,2,360,10,1,2,25,1,4,1,4.38
38854,1,2,360,9,1,1,26,1,5,1,4.38
33051,1,2,360,10,1,1,26,1,5,6,4
36796,1,2,360,10,2,1,44,1,5,1,4.13
117000,1,2,360,9,1,2,28,1,5,1,4.13
175000,2,2,360,10,1,2,33,1,5,7,4
139492,1,2,360,10,2,1,57,1,5,1,4.5
31171,1,2,360,10,1,2,28,1,5,1,4.13
48192,2,2,360,10,2,1,36,1,5,1,4.13
70070,1,2,360,10,1,2,31,1,5,1,4.25
72180,1,2,360,10,2,1,30,1,5,1,4.25
80172,1,2,360,10,2,2,53,1,5,1,4.25
42744,1,2,360,10,1,2,27,2,5,7,4
51492,1,2,360,10,2,2,34,1,5,1,4.13
120782,1,2,360,10,2,2,34,1,5,4,3.88
79056,1,2,360,10,2,2,44,1,5,2,4.25
43260,1,2,360,10,1,1,29,1,5,1,4.25
103308,1,2,360,10,2,2,31,1,5,1,4
45960,1,2,360,10,2,1,50,1,5,1,4.13
52788,1,2,360,10,1,2,58,1,5,11,4.25
84240,1,2,360,10,2,1,34,1,5,1,4
129223,1,2,360,10,2,1,40,1,5,7,4
260120,2,2,180,10,2,1,50,1,5,1,3.38
39540,1,2,360,10,1,2,56,1,5,1,4.25
38762,1,2,360,10,2,2,36,1,5,1,4
36744,1,2,360,10,1,2,24,1,5,1,4.38
31200,2,2,360,10,2,1,61,1,5,1,4.38
61932,1,2,360,10,2,2,36,1,5,1,4.13
84989,1,2,360,10,2,1,63,1,5,1,4
61838,1,2,360,10,2,1,51,1,5,1,4.13
39548,2,2,360,10,2,1,40,1,5,1,4
70623,2,2,180,10,2,1,49,1,5,1,3.25
98592,1,2,360,10,2,2,62,1,5,2,4.13
81719,2,2,360,10,2,2,63,1,5,11,4.38
31751,2,2,360,10,2,2,83,1,5,1,4.38
27267,2,2,324,10,2,2,38,1,5,1,4.25
29015,1,2,360,10,2,2,78,1,5,2,4.25
98556,2,2,360,9,2,1,47,1,4,2,4.5
82476,1,2,360,10,2,1,32,1,4,1,4.13
40716,1,2,360,10,2,2,49,1,3,1,4
79992,2,2,360,10,2,1,44,1,5,1,4
96120,1,2,360,10,2,2,41,1,5,1,4
51735,2,2,180,9,2,2,42,1,5,1,3.5
58848,1,2,360,10,2,2,31,1,5,7,4.25
163574,2,2,360,9,2,1,41,1,3,1,4.25
87816,2,2,180,9,2,1,58,1,5,1,3.38
57240,2,2,180,9,2,2,47,1,5,1,3.5
120000,1,2,360,9,2,1,31,1,5,2,3.88
34861,2,2,180,9,2,2,48,1,5,1,3.63
216320,2,2,180,9,2,1,55,1,4,1,3.13
65512,1,2,360,9,1,1,38,1,4,1,4.13
88368,1,2,360,10,2,2,37,1,5,1,3.88
91800,1,2,360,10,1,2,26,1,5,1,4.13
325920,1,2,360,10,1,2,25,1,5,1,4.13
85000,1,2,180,10,1,2,34,1,4,1,3.25
113100,1,2,360,10,2,1,39,1,4,1,4.13
88128,1,2,360,10,2,1,29,1,4,1,4
71283,2,2,360,10,2,2,34,1,5,1,4.25
155160,1,2,360,10,2,2,42,1,4,1,4.25
70668,1,2,360,10,2,1,31,1,4,1,4.25
77976,2,2,360,10,2,1,34,1,5,1,4
113928,2,2,360,10,2,1,67,1,5,1,3.88
139200,1,2,360,10,2,1,38,1,5,1,4.25
82884,1,2,360,10,2,1,34,1,5,1,4.75
139968,1,2,360,10,2,1,32,1,5,1,4
236640,1,2,360,10,2,1,34,1,5,1,4.25
98208,1,2,360,10,2,2,37,1,5,1,4.13
119592,2,2,360,10,2,1,51,1,5,1,4.25
135240,1,2,360,10,2,1,49,1,5,1,3.88
132541,2,2,360,10,2,1,48,1,5,1,4.13
173232,2,2,360,10,2,2,35,1,5,7,4
160452,2,2,180,10,2,1,43,1,5,1,3.38
69876,1,2,360,10,2,1,36,1,5,1,4.13
122268,1,2,360,10,2,1,27,1,4,1,4.13
55441,1,2,360,10,1,1,28,1,5,1,4
109764,2,2,360,10,2,1,28,1,4,1,3.88
44876,1,2,360,10,2,1,41,1,5,1,4.38
132072,1,2,360,10,2,1,45,1,5,1,4.13
61476,1,2,180,10,2,2,30,1,5,1,3.25
90348,1,2,360,10,2,1,44,1,5,1,4
105636,1,2,360,10,2,1,32,1,5,1,4.25
57408,2,2,360,10,2,1,30,1,4,1,4.25
89808,2,2,360,10,2,1,60,1,5,1,4.25
183408,2,2,360,10,2,1,36,1,4,7,4
87810,2,2,360,10,2,1,34,1,5,1,4
175884,2,2,180,10,2,1,42,1,5,2,3
55000,1,2,360,9,2,1,39,1,5,1,4.25
149260,1,2,360,10,2,1,48,1,4,1,4.25
85908,1,2,360,10,1,2,28,1,5,1,4.25
172908,1,2,360,10,2,1,32,1,5,1,4.13
127992,1,2,360,10,2,1,37,1,5,1,4.25
100404,2,2,360,10,2,1,62,1,5,1,4.13
48996,1,2,180,10,2,1,63,1,5,1,3.38
80352,2,2,360,10,2,1,33,1,4,1,4
76700,1,2,360,10,2,2,36,1,5,1,4.13
90000,1,2,360,10,2,1,56,1,5,1,4
61452,2,2,180,10,2,1,38,1,5,1,3.38
167000,1,2,360,10,2,1,39,1,5,1,3.88
193452,2,2,300,10,2,1,42,1,5,1,4
90944,2,2,300,10,2,1,38,1,5,2,3.88
77244,2,2,300,10,2,1,32,1,5,1,3.88
185076,1,2,360,10,2,1,60,1,5,1,4
189468,2,2,360,10,2,1,59,1,5,1,3.88
121560,2,2,360,10,2,1,37,1,4,1,3.88
187116,2,2,360,10,2,1,39,1,5,1,3.88
196980,1,2,360,10,2,1,69,1,5,2,4.13
74196,1,2,360,10,1,1,29,1,5,1,4.38
58248,1,2,360,10,2,1,51,1,5,6,4.13
66996,2,2,360,10,2,1,32,1,4,1,4.13
124570,1,2,360,10,2,1,30,1,5,7,4.25
150324,1,2,360,10,2,1,42,1,5,1,4.13
140268,1,2,360,10,2,1,39,1,5,1,4
114792,1,2,360,10,2,1,27,1,5,1,4.13
133392,2,2,360,10,2,1,43,1,5,11,3.88
87660,1,2,360,10,2,1,34,1,5,1,4.38
96492,1,2,360,10,2,1,35,1,5,2,4.38
84072,1,2,360,10,2,1,30,2,5,1,4
86712,1,2,360,10,2,2,47,1,5,1,4.25
142944,1,2,360,10,2,1,35,1,5,1,4.25
159348,1,2,360,10,2,3,32,1,5,1,4
101940,1,2,360,10,2,1,44,1,5,1,4
136008,2,2,360,10,2,1,35,1,4,1,4.13
131088,1,2,360,10,1,1,35,1,5,7,4.38
76800,1,2,360,10,2,2,40,1,5,1,4.13
74448,1,2,360,10,2,1,46,1,5,1,4
80688,2,2,120,10,2,1,60,1,5,1,3
62712,2,2,360,10,2,2,56,1,3,1,4
43049,1,2,360,10,2,1,88,1,3,1,4
31860,1,2,360,10,1,2,34,1,4,1,4
112476,1,2,360,10,1,2,49,1,4,1,3.88
53052,1,2,360,10,1,2,28,1,4,1,4
212856,2,2,360,10,2,2,50,1,4,1,3.88
97320,1,2,360,10,1,2,32,1,4,12,4.13
102600,2,2,360,10,2,2,99,1,4,2,4.25
68456,2,2,360,10,2,1,56,1,4,1,3.88
60000,1,2,360,10,2,1,28,2,4,1,4
41160,1,2,360,10,2,2,29,1,4,1,4.13
39315,2,2,180,9,2,2,42,1,4,1,3.25
70411,1,2,360,10,2,2,57,1,4,1,4.13
62028,2,2,360,10,2,1,38,1,4,1,4.13
477120,1,2,360,9,2,1,43,1,4,1,4.25
52280,1,2,360,10,2,1,28,1,4,1,4.25
88104,1,2,360,10,2,2,35,1,4,1,4
79812,1,2,360,10,2,1,27,1,4,1,4.13
43000,1,2,360,10,1,2,27,1,4,1,4
49992,1,2,360,10,1,1,26,1,5,1,4.38
60570,1,2,360,9,2,3,30,1,5,1,4.13
59160,2,2,360,10,2,1,29,1,5,1,4.25
34944,2,2,360,10,2,2,60,1,5,2,4.13
124303,2,2,120,10,2,1,52,1,5,1,3
63048,1,2,360,10,2,1,35,1,5,1,4.13
54000,1,2,360,10,1,2,24,1,5,1,4.25
59988,1,2,360,10,2,1,45,1,5,1,4.25
42961,2,2,240,9,2,2,28,1,5,6,4.25
46992,1,2,360,10,2,2,45,1,5,1,4.13
48150,1,2,360,10,2,1,30,1,5,1,4.25
59988,1,2,360,10,2,1,29,1,5,1,4.5
45480,1,2,360,10,1,3,29,1,5,1,4.25
28512,1,2,360,10,2,2,56,1,5,1,4.25
41112,2,2,360,10,2,2,35,1,5,1,4.13
33276,1,2,360,10,2,2,54,1,5,1,4
23698,2,2,180,9,2,3,32,1,5,1,3.25
23664,1,2,360,10,2,1,60,1,5,1,4
88116,1,2,360,10,2,1,29,1,5,1,4.25
31188,2,2,360,10,2,1,48,1,5,1,4.13
37920,1,2,360,10,1,1,56,1,5,1,4.25
49716,1,2,360,10,1,1,27,1,5,1,4
64620,1,2,360,10,2,2,40,1,5,7,4
36252,2,2,360,10,2,2,45,1,5,1,4.5
61500,2,2,360,10,2,1,41,1,5,1,4.25
38652,1,2,360,10,2,1,54,1,5,1,4.13
31000,1,2,360,10,1,2,25,1,5,1,4.13
88428,2,2,300,10,2,1,38,1,5,1,4.25
33096,1,2,360,10,2,2,67,1,5,1,4.13
21938,1,2,360,10,2,1,69,1,5,1,3.88
62772,1,2,360,10,2,2,35,1,5,1,4.25
33768,1,2,360,10,2,2,51,1,5,1,4.25
50000,1,2,360,10,1,2,37,1,5,1,4.38
38136,1,2,360,10,2,2,64,1,5,1,4
22676,2,2,360,10,2,2,67,1,5,1,4.25
48000,1,2,360,10,2,2,44,1,5,1,4
23016,2,2,360,10,2,2,63,1,5,1,4
128412,2,2,162,10,2,3,61,1,5,1,3.13
90000,1,2,360,10,2,1,51,1,5,1,4
30696,1,2,360,10,2,2,59,1,5,1,4.13
60000,2,2,360,9,2,2,59,1,5,1,4.13
71621,2,2,360,9,2,1,39,1,5,1,4.25
72312,1,2,360,9,1,2,33,1,5,1,4.25
116736,2,2,360,10,2,1,34,1,4,1,3.88
78432,1,2,300,10,2,2,53,1,5,1,4
123912,1,2,360,10,2,1,36,1,5,1,4.13
34788,1,2,360,10,2,2,69,1,5,1,4.13
89640,1,2,360,10,2,1,49,1,5,6,4
49920,1,2,360,9,1,1,28,1,5,1,4.25
41748,2,2,300,10,2,1,33,1,5,1,4
40800,2,2,360,10,2,1,33,1,5,1,4
264648,1,2,360,10,2,1,47,1,5,1,4.25
94816,2,2,360,10,2,1,46,1,5,7,4
49020,2,2,360,10,2,1,54,1,5,1,4.13
96671,1,2,360,9,2,1,44,1,3,1,3.88
107180,2,2,360,9,2,2,68,1,4,1,4
47268,1,2,360,10,2,2,30,1,5,1,4.25
83064,1,2,360,10,2,1,38,1,4,1,4.13
62424,2,2,120,10,2,1,59,1,3,1,3.25
95664,2,2,360,10,2,1,45,1,5,1,4
95536,2,2,180,10,2,1,43,1,4,1,3
41990,1,2,360,10,2,1,45,1,5,1,3.88
155636,1,2,360,10,2,1,53,1,5,1,4
111156,2,2,180,10,2,1,50,1,5,1,3
53966,1,2,360,10,1,2,33,1,5,1,4.25
71933,2,2,360,10,2,1,53,1,5,1,4.13
189996,2,2,180,9,2,1,39,1,3,1,3.63
184559,2,2,120,9,2,1,57,1,5,2,3.13
101722,1,2,360,9,2,1,31,1,5,1,4.5
127588,2,2,180,9,2,1,48,1,3,7,3.5
75514,2,2,180,9,2,1,66,1,5,1,3.5
129432,2,2,360,9,2,1,54,1,4,12,4.5
31981,2,2,360,9,2,1,69,1,5,1,4.5
85870,1,2,360,9,2,1,51,1,5,1,4.5
112207,1,2,240,9,2,1,52,1,5,1,4.75
87672,1,2,360,9,2,1,47,1,4,7,4.5
102168,1,2,180,9,2,1,55,1,5,1,3.63
54650,2,2,180,9,2,1,72,1,5,1,3.5
51106,2,2,360,9,2,1,34,1,5,1,4.5
23311,1,2,360,9,2,2,59,1,5,1,4.13
48173,2,2,180,9,2,1,35,1,5,1,3.5
43493,2,2,360,9,2,2,33,1,5,1,4.63
